Video_index,Video_name,Video_category,Start_times,End_times,Action_labels,Nouns
269,OP01-R04-ContinentalBreakfast-159425-160235,OP01-R04-ContinentalBreakfast,159425,160235,2,microwave
270,OP01-R04-ContinentalBreakfast-159865-161115,OP01-R04-ContinentalBreakfast,159865,161115,3,bowl
271,OP01-R04-ContinentalBreakfast-161325-163355,OP01-R04-ContinentalBreakfast,161325,163355,10,"bowl,microwave,counter"
272,OP01-R04-ContinentalBreakfast-162315-163760,OP01-R04-ContinentalBreakfast,162315,163760,5,bowl
273,OP01-R04-ContinentalBreakfast-163455-174245,OP01-R04-ContinentalBreakfast,163455,174245,2,bread_container
274,OP01-R04-ContinentalBreakfast-174480-176400,OP01-R04-ContinentalBreakfast,174480,176400,5,bread
275,OP01-R04-ContinentalBreakfast-176435-177235,OP01-R04-ContinentalBreakfast,176435,177235,5,bread
276,OP01-R04-ContinentalBreakfast-177260-178810,OP01-R04-ContinentalBreakfast,177260,178810,3,plate
277,OP01-R04-ContinentalBreakfast-179080-179850,OP01-R04-ContinentalBreakfast,179080,179850,3,eating_utensil
278,OP01-R04-ContinentalBreakfast-180020-181560,OP01-R04-ContinentalBreakfast,180020,181560,3,eating_utensil
279,OP01-R04-ContinentalBreakfast-193930-195030,OP01-R04-ContinentalBreakfast,193930,195030,3,condiment_container
280,OP01-R04-ContinentalBreakfast-195295-197395,OP01-R04-ContinentalBreakfast,195295,197395,6,fridge
281,OP01-R04-ContinentalBreakfast-197710-200540,OP01-R04-ContinentalBreakfast,197710,200540,2,condiment_container
282,OP01-R04-ContinentalBreakfast-200790-201305,OP01-R04-ContinentalBreakfast,200790,201305,5,lid
283,OP01-R04-ContinentalBreakfast-201665-202815,OP01-R04-ContinentalBreakfast,201665,202815,3,eating_utensil
284,OP01-R04-ContinentalBreakfast-202925-205315,OP01-R04-ContinentalBreakfast,202925,205315,5,eating_utensil
285,OP01-R04-ContinentalBreakfast-206675-207695,OP01-R04-ContinentalBreakfast,206675,207695,3,pot
286,OP01-R04-ContinentalBreakfast-208910-210280,OP01-R04-ContinentalBreakfast,208910,210280,0,faucet
287,OP01-R04-ContinentalBreakfast-210280-216660,OP01-R04-ContinentalBreakfast,210280,216660,9,"water,faucet,pot"
288,OP01-R04-ContinentalBreakfast-217290-218270,OP01-R04-ContinentalBreakfast,217290,218270,3,pot
289,OP01-R04-ContinentalBreakfast-220255-222115,OP01-R04-ContinentalBreakfast,220255,222115,5,pot
290,OP01-R04-ContinentalBreakfast-220740-225500,OP01-R04-ContinentalBreakfast,220740,225500,0,stove
291,OP01-R04-ContinentalBreakfast-228380-240150,OP01-R04-ContinentalBreakfast,228380,240150,10,"condiment,condiment_container,bowl"
292,OP01-R04-ContinentalBreakfast-241065-241845,OP01-R04-ContinentalBreakfast,241065,241845,3,eating_utensil
293,OP01-R04-ContinentalBreakfast-242360-251730,OP01-R04-ContinentalBreakfast,242360,251730,0,"condiment,eating_utensil"
294,OP01-R04-ContinentalBreakfast-252200-253190,OP01-R04-ContinentalBreakfast,252200,253190,10,"condiment,eating_utensil,bread"
295,OP01-R04-ContinentalBreakfast-253329-255896,OP01-R04-ContinentalBreakfast,253329,255896,0,"condiment,bread,eating_utensil"
296,OP01-R04-ContinentalBreakfast-255896-258106,OP01-R04-ContinentalBreakfast,255896,258106,0,"condiment,bread,eating_utensil"
297,OP01-R04-ContinentalBreakfast-258226-264794,OP01-R04-ContinentalBreakfast,258226,264794,0,"condiment,bread,eating_utensil"
298,OP01-R04-ContinentalBreakfast-264794-268579,OP01-R04-ContinentalBreakfast,264794,268579,0,"mixture,bread,eating_utensil"
299,OP01-R04-ContinentalBreakfast-268579-278659,OP01-R04-ContinentalBreakfast,268579,278659,0,"condiment,bread,eating_utensil"
300,OP01-R04-ContinentalBreakfast-278659-283132,OP01-R04-ContinentalBreakfast,278659,283132,0,"condiment,bread,eating_utensil"
301,OP01-R04-ContinentalBreakfast-283132-292036,OP01-R04-ContinentalBreakfast,283132,292036,0,"condiment,bread,eating_utensil"
302,OP01-R04-ContinentalBreakfast-292160-294170,OP01-R04-ContinentalBreakfast,292160,294170,5,eating_utensil
303,OP01-R04-ContinentalBreakfast-294230-295000,OP01-R04-ContinentalBreakfast,294230,295000,3,bread
304,OP01-R04-ContinentalBreakfast-294980-295810,OP01-R04-ContinentalBreakfast,294980,295810,5,bread
305,OP01-R04-ContinentalBreakfast-295830-296530,OP01-R04-ContinentalBreakfast,295830,296530,5,bread
306,OP01-R04-ContinentalBreakfast-296535-297255,OP01-R04-ContinentalBreakfast,296535,297255,3,eating_utensil
307,OP01-R04-ContinentalBreakfast-297230-299230,OP01-R04-ContinentalBreakfast,297230,299230,3,eating_utensil
308,OP01-R04-ContinentalBreakfast-299385-300325,OP01-R04-ContinentalBreakfast,299385,300325,5,eating_utensil
309,OP01-R04-ContinentalBreakfast-300460-301010,OP01-R04-ContinentalBreakfast,300460,301010,6,condiment_container
310,OP01-R04-ContinentalBreakfast-301160-302980,OP01-R04-ContinentalBreakfast,301160,302980,6,condiment_container
311,OP01-R04-ContinentalBreakfast-302995-303865,OP01-R04-ContinentalBreakfast,302995,303865,3,peanut_butter_container_lid
312,OP01-R04-ContinentalBreakfast-303865-305745,OP01-R04-ContinentalBreakfast,303865,305745,6,condiment_container
313,OP01-R04-ContinentalBreakfast-324410-326780,OP01-R04-ContinentalBreakfast,324410,326780,2,fridge
314,OP01-R04-ContinentalBreakfast-327160-328270,OP01-R04-ContinentalBreakfast,327160,328270,3,milk_container
315,OP01-R04-ContinentalBreakfast-328360-330680,OP01-R04-ContinentalBreakfast,328360,330680,3,milk_container
316,OP01-R04-ContinentalBreakfast-331820-333240,OP01-R04-ContinentalBreakfast,331820,333240,3,cereal_container
317,OP01-R04-ContinentalBreakfast-334960-344910,OP01-R04-ContinentalBreakfast,334960,344910,9,"cereal,cereal_container,bowl"
318,OP01-R04-ContinentalBreakfast-345880-347060,OP01-R04-ContinentalBreakfast,345880,347060,5,cereal_container
319,OP01-R04-ContinentalBreakfast-348005-349485,OP01-R04-ContinentalBreakfast,348005,349485,2,milk_container
320,OP01-R04-ContinentalBreakfast-349490-354880,OP01-R04-ContinentalBreakfast,349490,354880,9,"milk,milk_container,bowl"
321,OP01-R04-ContinentalBreakfast-355270-356980,OP01-R04-ContinentalBreakfast,355270,356980,6,milk_container
322,OP01-R04-ContinentalBreakfast-357830-358920,OP01-R04-ContinentalBreakfast,357830,358920,2,milk_container
323,OP01-R04-ContinentalBreakfast-358970-360450,OP01-R04-ContinentalBreakfast,358970,360450,9,"milk,milk_container,bowl"
324,OP01-R04-ContinentalBreakfast-360595-362605,OP01-R04-ContinentalBreakfast,360595,362605,6,milk_container
325,OP01-R04-ContinentalBreakfast-367040-372980,OP01-R04-ContinentalBreakfast,367040,372980,0,"condiment,bowl"
326,OP01-R04-ContinentalBreakfast-373615-374785,OP01-R04-ContinentalBreakfast,373615,374785,6,condiment_container
327,OP01-R04-ContinentalBreakfast-374805-376075,OP01-R04-ContinentalBreakfast,374805,376075,5,condiment_container
328,OP01-R04-ContinentalBreakfast-376195-377155,OP01-R04-ContinentalBreakfast,376195,377155,3,milk_container
329,OP01-R04-ContinentalBreakfast-377540-379070,OP01-R04-ContinentalBreakfast,377540,379070,2,fridge
330,OP01-R04-ContinentalBreakfast-379080-386020,OP01-R04-ContinentalBreakfast,379080,386020,5,milk_container
331,OP01-R04-ContinentalBreakfast-390805-391865,OP01-R04-ContinentalBreakfast,390805,391865,3,cup
332,OP01-R04-ContinentalBreakfast-393720-395420,OP01-R04-ContinentalBreakfast,393720,395420,3,teabag
333,OP01-R04-ContinentalBreakfast-395715-396975,OP01-R04-ContinentalBreakfast,395715,396975,2,teabag
334,OP01-R04-ContinentalBreakfast-397690-401460,OP01-R04-ContinentalBreakfast,397690,401460,8,teabag
335,OP01-R04-ContinentalBreakfast-401970-402990,OP01-R04-ContinentalBreakfast,401970,402990,5,teabag
336,OP01-R04-ContinentalBreakfast-407425-409345,OP01-R04-ContinentalBreakfast,407425,409345,0,stove
337,OP01-R04-ContinentalBreakfast-409340-410200,OP01-R04-ContinentalBreakfast,409340,410200,3,pot
338,OP01-R04-ContinentalBreakfast-410545-421135,OP01-R04-ContinentalBreakfast,410545,421135,9,"water,pot,cup"
339,OP01-R04-ContinentalBreakfast-421230-422530,OP01-R04-ContinentalBreakfast,421230,422530,5,pot
340,OP01-R04-ContinentalBreakfast-426545-428925,OP01-R04-ContinentalBreakfast,426545,428925,6,fridge
341,OP01-R04-ContinentalBreakfast-430020-437810,OP01-R04-ContinentalBreakfast,430020,437810,6,bread_container
342,OP01-R04-ContinentalBreakfast-439135-440445,OP01-R04-ContinentalBreakfast,439135,440445,2,fridge
343,OP01-R04-ContinentalBreakfast-440445-441955,OP01-R04-ContinentalBreakfast,440445,441955,5,bread_container
344,OP01-R04-ContinentalBreakfast-442175-443395,OP01-R04-ContinentalBreakfast,442175,443395,6,fridge
345,OP01-R04-ContinentalBreakfast-444150-447590,OP01-R04-ContinentalBreakfast,444150,447590,7,teabag
346,OP01-R04-ContinentalBreakfast-459965-462180,OP01-R04-ContinentalBreakfast,459965,462180,3,trash
347,OP01-R04-ContinentalBreakfast-463835-465345,OP01-R04-ContinentalBreakfast,463835,465345,5,"trash,trash_container"
348,OP01-R05-Cheeseburger-45080-49190,OP01-R05-Cheeseburger,45080,49190,0,stove
349,OP01-R05-Cheeseburger-50420-51600,OP01-R05-Cheeseburger,50420,51600,3,oil_container
350,OP01-R05-Cheeseburger-52970-54600,OP01-R05-Cheeseburger,52970,54600,2,oil_container
351,OP01-R05-Cheeseburger-55110-58320,OP01-R05-Cheeseburger,55110,58320,9,"oil,oil_container,pan"
352,OP01-R05-Cheeseburger-58690-61310,OP01-R05-Cheeseburger,58690,61310,6,juice_container
353,OP01-R05-Cheeseburger-61340-62510,OP01-R05-Cheeseburger,61340,62510,5,oil_container
354,OP01-R05-Cheeseburger-63770-66870,OP01-R05-Cheeseburger,63770,66870,2,fridge_drawer
355,OP01-R05-Cheeseburger-66930-69240,OP01-R05-Cheeseburger,66930,69240,3,patty_container
356,OP01-R05-Cheeseburger-68920-70710,OP01-R05-Cheeseburger,68920,70710,6,fridge_drawer
357,OP01-R05-Cheeseburger-71370-72800,OP01-R05-Cheeseburger,71370,72800,2,patty_container
358,OP01-R05-Cheeseburger-72850-75000,OP01-R05-Cheeseburger,72850,75000,2,patty_container
359,OP01-R05-Cheeseburger-75030-77270,OP01-R05-Cheeseburger,75030,77270,3,patty
360,OP01-R05-Cheeseburger-78060-79320,OP01-R05-Cheeseburger,78060,79320,5,patty
361,OP01-R05-Cheeseburger-79940-80950,OP01-R05-Cheeseburger,79940,80950,6,patty_container
362,OP01-R05-Cheeseburger-80980-81890,OP01-R05-Cheeseburger,80980,81890,3,patty_container
363,OP01-R05-Cheeseburger-82980-84370,OP01-R05-Cheeseburger,82980,84370,2,fridge
364,OP01-R05-Cheeseburger-84370-86700,OP01-R05-Cheeseburger,84370,86700,5,patty_container
365,OP01-R05-Cheeseburger-86760-88090,OP01-R05-Cheeseburger,86760,88090,6,fridge
366,OP01-R05-Cheeseburger-88450-89880,OP01-R05-Cheeseburger,88450,89880,2,fridge
367,OP01-R05-Cheeseburger-89950-91490,OP01-R05-Cheeseburger,89950,91490,3,bread_container
368,OP01-R05-Cheeseburger-93420-94850,OP01-R05-Cheeseburger,93420,94850,3,bowl
369,OP01-R05-Cheeseburger-94530-95610,OP01-R05-Cheeseburger,94530,95610,3,bowl
370,OP01-R05-Cheeseburger-95690-96720,OP01-R05-Cheeseburger,95690,96720,3,eating_utensil
371,OP01-R05-Cheeseburger-96560-97180,OP01-R05-Cheeseburger,96560,97180,5,eating_utensil
372,OP01-R05-Cheeseburger-101390-102590,OP01-R05-Cheeseburger,101390,102590,3,plate
373,OP01-R05-Cheeseburger-102790-104040,OP01-R05-Cheeseburger,102790,104040,5,pan
374,OP01-R05-Cheeseburger-104360-105560,OP01-R05-Cheeseburger,104360,105560,2,bread_container
375,OP01-R05-Cheeseburger-105640-109970,OP01-R05-Cheeseburger,105640,109970,3,bread
376,OP01-R05-Cheeseburger-110810-111850,OP01-R05-Cheeseburger,110810,111850,5,bread
377,OP01-R05-Cheeseburger-112070-113330,OP01-R05-Cheeseburger,112070,113330,3,eating_utensil
378,OP01-R05-Cheeseburger-115460-125200,OP01-R05-Cheeseburger,115460,125200,8,bread
379,OP01-R05-Cheeseburger-128640-131150,OP01-R05-Cheeseburger,128640,131150,6,grocery_bag
380,OP01-R05-Cheeseburger-132890-134440,OP01-R05-Cheeseburger,132890,134440,2,fridge
381,OP01-R05-Cheeseburger-134660-136710,OP01-R05-Cheeseburger,134660,136710,5,bread_container
382,OP01-R05-Cheeseburger-137800-141670,OP01-R05-Cheeseburger,137800,141670,3,tomato_container
383,OP01-R05-Cheeseburger-140770-143310,OP01-R05-Cheeseburger,140770,143310,3,tomato_container
384,OP01-R05-Cheeseburger-145260-147930,OP01-R05-Cheeseburger,145260,147930,3,lettuce_container
385,OP01-R05-Cheeseburger-148670-151230,OP01-R05-Cheeseburger,148670,151230,6,fridge
386,OP01-R05-Cheeseburger-151850-152820,OP01-R05-Cheeseburger,151850,152820,5,tomato_container
387,OP01-R05-Cheeseburger-153630-155340,OP01-R05-Cheeseburger,153630,155340,2,tomato_container
388,OP01-R05-Cheeseburger-162440-163040,OP01-R05-Cheeseburger,162440,163040,4,tomato
389,OP01-R05-Cheeseburger-163050-170960,OP01-R05-Cheeseburger,163050,170960,4,tomato
390,OP01-R05-Cheeseburger-176670-192250,OP01-R05-Cheeseburger,176670,192250,4,tomato
391,OP01-R05-Cheeseburger-194460-201130,OP01-R05-Cheeseburger,194460,201130,4,tomato
392,OP01-R05-Cheeseburger-204110-210720,OP01-R05-Cheeseburger,204110,210720,4,tomato
393,OP01-R05-Cheeseburger-211940-214370,OP01-R05-Cheeseburger,211940,214370,3,tomato
394,OP01-R05-Cheeseburger-215300-217780,OP01-R05-Cheeseburger,215300,217780,5,tomato
395,OP01-R05-Cheeseburger-219290-222600,OP01-R05-Cheeseburger,219290,222600,4,tomato
396,OP01-R05-Cheeseburger-225000-226090,OP01-R05-Cheeseburger,225000,226090,3,cooking_utensil
397,OP01-R05-Cheeseburger-226340-227360,OP01-R05-Cheeseburger,226340,227360,7,patty
398,OP01-R05-Cheeseburger-227440-231340,OP01-R05-Cheeseburger,227440,231340,7,patty
399,OP01-R05-Cheeseburger-231490-232840,OP01-R05-Cheeseburger,231490,232840,5,cooking_utensil
400,OP01-R05-Cheeseburger-233640-235950,OP01-R05-Cheeseburger,233640,235950,6,grocery_bag
401,OP01-R05-Cheeseburger-252510-257830,OP01-R05-Cheeseburger,252510,257830,3,lettuce
402,OP01-R05-Cheeseburger-260640-276450,OP01-R05-Cheeseburger,260640,276450,8,lettuce
403,OP01-R05-Cheeseburger-277550-284590,OP01-R05-Cheeseburger,277550,284590,8,lettuce
404,OP01-R05-Cheeseburger-279570-286720,OP01-R05-Cheeseburger,279570,286720,8,lettuce
405,OP01-R05-Cheeseburger-284870-285630,OP01-R05-Cheeseburger,284870,285630,8,lettuce
406,OP01-R05-Cheeseburger-286690-287860,OP01-R05-Cheeseburger,286690,287860,5,lettuce
407,OP01-R05-Cheeseburger-289030-294830,OP01-R05-Cheeseburger,289030,294830,3,lettuce
408,OP01-R05-Cheeseburger-296430-301990,OP01-R05-Cheeseburger,296430,301990,8,lettuce
409,OP01-R05-Cheeseburger-297490-302630,OP01-R05-Cheeseburger,297490,302630,8,lettuce
410,OP01-R05-Cheeseburger-303340-314860,OP01-R05-Cheeseburger,303340,314860,6,lettuce_container
411,OP01-R05-Cheeseburger-317050-319430,OP01-R05-Cheeseburger,317050,319430,2,fridge
412,OP01-R05-Cheeseburger-320910-322900,OP01-R05-Cheeseburger,320910,322900,5,grocery_bag
413,OP01-R05-Cheeseburger-324210-326320,OP01-R05-Cheeseburger,324210,326320,5,lettuce_container
414,OP01-R05-Cheeseburger-327550-328560,OP01-R05-Cheeseburger,327550,328560,6,fridge
415,OP01-R05-Cheeseburger-328610-329480,OP01-R05-Cheeseburger,328610,329480,2,fridge
416,OP01-R05-Cheeseburger-330760-332180,OP01-R05-Cheeseburger,330760,332180,3,condiment_container
417,OP01-R05-Cheeseburger-334940-335750,OP01-R05-Cheeseburger,334940,335750,3,cooking_utensil
418,OP01-R05-Cheeseburger-335950-339900,OP01-R05-Cheeseburger,335950,339900,7,patty
419,OP01-R05-Cheeseburger-340480-341900,OP01-R05-Cheeseburger,340480,341900,5,cooking_utensil
420,OP01-R05-Cheeseburger-344700-345500,OP01-R05-Cheeseburger,344700,345500,5,cooking_utensil
421,OP01-R05-Cheeseburger-345510-346570,OP01-R05-Cheeseburger,345510,346570,5,cooking_utensil
422,OP01-R05-Cheeseburger-347140-349780,OP01-R05-Cheeseburger,347140,349780,6,fridge
423,OP01-R05-Cheeseburger-349850-351440,OP01-R05-Cheeseburger,349850,351440,2,fridge
424,OP01-R05-Cheeseburger-351510-355640,OP01-R05-Cheeseburger,351510,355640,3,cheese
425,OP01-R05-Cheeseburger-358250-367130,OP01-R05-Cheeseburger,358250,367130,8,cheese_container
426,OP01-R05-Cheeseburger-367180-369070,OP01-R05-Cheeseburger,367180,369070,8,plastic_film
427,OP01-R05-Cheeseburger-369160-370190,OP01-R05-Cheeseburger,369160,370190,5,cheese
428,OP01-R05-Cheeseburger-370240-371270,OP01-R05-Cheeseburger,370240,371270,5,cheese
429,OP01-R05-Cheeseburger-372350-373820,OP01-R05-Cheeseburger,372350,373820,3,cheese
430,OP01-R05-Cheeseburger-373920-375520,OP01-R05-Cheeseburger,373920,375520,5,deli_meat
431,OP01-R05-Cheeseburger-378270-379250,OP01-R05-Cheeseburger,378270,379250,3,lettuce
432,OP01-R05-Cheeseburger-383740-384640,OP01-R05-Cheeseburger,383740,384640,7,patty
433,OP01-R05-Cheeseburger-384970-393560,OP01-R05-Cheeseburger,384970,393560,7,patty
434,OP01-R05-Cheeseburger-399530-402000,OP01-R05-Cheeseburger,399530,402000,7,patty
435,OP01-R05-Cheeseburger-402270-403980,OP01-R05-Cheeseburger,402270,403980,5,cooking_utensil
436,OP01-R05-Cheeseburger-428320-429250,OP01-R05-Cheeseburger,428320,429250,3,cooking_utensil
437,OP01-R05-Cheeseburger-436660-443820,OP01-R05-Cheeseburger,436660,443820,7,patty
438,OP01-R05-Cheeseburger-444010-446250,OP01-R05-Cheeseburger,444010,446250,7,patty
439,OP01-R05-Cheeseburger-446310-454380,OP01-R05-Cheeseburger,446310,454380,7,patty
440,OP01-R05-Cheeseburger-462080-463480,OP01-R05-Cheeseburger,462080,463480,7,patty
441,OP01-R05-Cheeseburger-463540-467290,OP01-R05-Cheeseburger,463540,467290,7,patty
442,OP01-R05-Cheeseburger-471360-472810,OP01-R05-Cheeseburger,471360,472810,5,cheese
443,OP01-R05-Cheeseburger-472890-474420,OP01-R05-Cheeseburger,472890,474420,5,cheese
444,OP01-R05-Cheeseburger-474620-475610,OP01-R05-Cheeseburger,474620,475610,3,cooking_utensil
445,OP01-R05-Cheeseburger-476900-478650,OP01-R05-Cheeseburger,476900,478650,7,patty
446,OP01-R05-Cheeseburger-494940-521220,OP01-R05-Cheeseburger,494940,521220,7,patty
447,OP01-R05-Cheeseburger-523160-524370,OP01-R05-Cheeseburger,523160,524370,3,condiment_container
448,OP01-R05-Cheeseburger-524990-525560,OP01-R05-Cheeseburger,524990,525560,7,plate
449,OP01-R05-Cheeseburger-528670-556040,OP01-R05-Cheeseburger,528670,556040,3,patty
450,OP01-R05-Cheeseburger-561960-563950,OP01-R05-Cheeseburger,561960,563950,5,tomato
451,OP01-R05-Cheeseburger-563950-564750,OP01-R05-Cheeseburger,563950,564750,5,tomato
452,OP01-R05-Cheeseburger-567310-569370,OP01-R05-Cheeseburger,567310,569370,10,"tomato,plate,sandwich"
453,OP01-R05-Cheeseburger-571320-573220,OP01-R05-Cheeseburger,571320,573220,5,tomato
454,OP01-R05-Cheeseburger-573220-574270,OP01-R05-Cheeseburger,573220,574270,5,tomato
455,OP01-R05-Cheeseburger-575880-576480,OP01-R05-Cheeseburger,575880,576480,5,lettuce
456,OP01-R05-Cheeseburger-576500-577050,OP01-R05-Cheeseburger,576500,577050,3,lettuce
457,OP01-R05-Cheeseburger-577220-578310,OP01-R05-Cheeseburger,577220,578310,5,lettuce
458,OP01-R05-Cheeseburger-578330-579100,OP01-R05-Cheeseburger,578330,579100,7,lettuce
459,OP01-R05-Cheeseburger-580160-581100,OP01-R05-Cheeseburger,580160,581100,5,lettuce
460,OP01-R05-Cheeseburger-581100-582060,OP01-R05-Cheeseburger,581100,582060,7,lettuce
461,OP01-R05-Cheeseburger-585490-586640,OP01-R05-Cheeseburger,585490,586640,3,condiment_container
462,OP01-R05-Cheeseburger-587300-589280,OP01-R05-Cheeseburger,587300,589280,2,condiment_container
463,OP01-R05-Cheeseburger-590910-604540,OP01-R05-Cheeseburger,590910,604540,0,"condiment,sandwich"
464,OP01-R05-Cheeseburger-605820-606770,OP01-R05-Cheeseburger,605820,606770,7,condiment_container
465,OP01-R05-Cheeseburger-607190-609570,OP01-R05-Cheeseburger,607190,609570,2,condiment_container
466,OP01-R05-Cheeseburger-610160-622650,OP01-R05-Cheeseburger,610160,622650,0,"condiment,sandwich"
467,OP01-R05-Cheeseburger-625580-626090,OP01-R05-Cheeseburger,625580,626090,5,bread
468,OP01-R05-Cheeseburger-626140-627130,OP01-R05-Cheeseburger,626140,627130,0,sandwich
469,OP01-R05-Cheeseburger-627150-628410,OP01-R05-Cheeseburger,627150,628410,0,sandwich
470,OP01-R05-Cheeseburger-628630-629800,OP01-R05-Cheeseburger,628630,629800,3,sandwich
471,OP01-R05-Cheeseburger-629810-631670,OP01-R05-Cheeseburger,629810,631670,5,sandwich
472,OP01-R05-Cheeseburger-631670-632500,OP01-R05-Cheeseburger,631670,632500,7,sandwich
473,OP01-R06-GreekSalad-43500-45260,OP01-R06-GreekSalad,43500,45260,2,fridge
474,OP01-R06-GreekSalad-46510-52600,OP01-R06-GreekSalad,46510,52600,3,cucumber
475,OP01-R06-GreekSalad-52640-55190,OP01-R06-GreekSalad,52640,55190,3,cucumber
476,OP01-R06-GreekSalad-57220-81300,OP01-R06-GreekSalad,57220,81300,3,lettuce
477,OP01-R06-GreekSalad-82740-84270,OP01-R06-GreekSalad,82740,84270,2,tomato_container
478,OP01-R06-GreekSalad-84290-86630,OP01-R06-GreekSalad,84290,86630,3,tomato
479,OP01-R06-GreekSalad-87765-88845,OP01-R06-GreekSalad,87765,88845,2,fridge_drawer
480,OP01-R06-GreekSalad-89340-91840,OP01-R06-GreekSalad,89340,91840,3,onion
481,OP01-R06-GreekSalad-91845-93485,OP01-R06-GreekSalad,91845,93485,6,fridge_drawer
482,OP01-R06-GreekSalad-93260-94980,OP01-R06-GreekSalad,93260,94980,3,cucumber
483,OP01-R06-GreekSalad-95625-98665,OP01-R06-GreekSalad,95625,98665,6,fridge
484,OP01-R06-GreekSalad-100160-103060,OP01-R06-GreekSalad,100160,103060,3,plate
485,OP01-R06-GreekSalad-104025-105235,OP01-R06-GreekSalad,104025,105235,7,lettuce
486,OP01-R06-GreekSalad-105265-106245,OP01-R06-GreekSalad,105265,106245,7,lettuce
487,OP01-R06-GreekSalad-106270-107260,OP01-R06-GreekSalad,106270,107260,5,onion
488,OP01-R06-GreekSalad-110375-111805,OP01-R06-GreekSalad,110375,111805,3,lettuce
489,OP01-R06-GreekSalad-110595-111625,OP01-R06-GreekSalad,110595,111625,3,lettuce
490,OP01-R06-GreekSalad-113945-115495,OP01-R06-GreekSalad,113945,115495,0,lettuce
491,OP01-R06-GreekSalad-115015-120755,OP01-R06-GreekSalad,115015,120755,0,lettuce
492,OP01-R06-GreekSalad-120450-121060,OP01-R06-GreekSalad,120450,121060,7,lettuce
